"","dteday","hr"
"4628",2011-07-16,17
"4629",2011-07-16,18
"4630",2011-07-16,19
"4631",2011-07-16,20
"4632",2011-07-16,21
"4633",2011-07-16,22
"4634",2011-07-16,23
"4635",2011-07-17,0
"4636",2011-07-17,1
"4637",2011-07-17,2
"4638",2011-07-17,3
"4639",2011-07-17,4
"4640",2011-07-17,5
"4641",2011-07-17,6
"4642",2011-07-17,7
"4643",2011-07-17,8
"4644",2011-07-17,9
"4645",2011-07-17,10
"4646",2011-07-17,11
"4647",2011-07-17,12
"4648",2011-07-17,13
"4649",2011-07-17,14
"4650",2011-07-17,15
"4651",2011-07-17,16
"4652",2011-07-17,17
"4653",2011-07-17,18
"4654",2011-07-17,19
"4655",2011-07-17,20
"4656",2011-07-17,21
"4657",2011-07-17,22
"4658",2011-07-17,23
"4659",2011-07-18,0
"4660",2011-07-18,1
"4661",2011-07-18,2
"4662",2011-07-18,3
"4663",2011-07-18,4
"4664",2011-07-18,5
"4665",2011-07-18,6
"4666",2011-07-18,7
"4667",2011-07-18,8
"4668",2011-07-18,9
"4669",2011-07-18,10
"4670",2011-07-18,11
"4671",2011-07-18,12
"4672",2011-07-18,13
"4673",2011-07-18,14
"4674",2011-07-18,15
"4675",2011-07-18,16
"4676",2011-07-18,17
"4677",2011-07-18,18
"4678",2011-07-18,19
"4679",2011-07-18,20
"4680",2011-07-18,21
"4681",2011-07-18,22
"4682",2011-07-18,23
"4683",2011-07-19,0
"4684",2011-07-19,1
"4685",2011-07-19,2
"4686",2011-07-19,3
"4687",2011-07-19,4
"4688",2011-07-19,5
"4689",2011-07-19,6
"4690",2011-07-19,7
"4691",2011-07-19,8
"4692",2011-07-19,9
"4693",2011-07-19,10
"4694",2011-07-19,11
"4695",2011-07-19,12
"4696",2011-07-19,13
"4697",2011-07-19,14
"4698",2011-07-19,15
"4699",2011-07-19,16
"4700",2011-07-19,17
"4701",2011-07-19,18
"4702",2011-07-19,19
"4703",2011-07-19,20
"4704",2011-07-19,21
"4705",2011-07-19,22
"4706",2011-07-19,23
"4707",2011-07-20,0
"4708",2011-07-20,1
"4709",2011-07-20,2
"4710",2011-07-20,3
"4711",2011-07-20,4
"4712",2011-07-20,5
"4713",2011-07-20,6
"4714",2011-07-20,7
"4715",2011-07-20,8
"4716",2011-07-20,9
"4717",2011-07-20,10
"4718",2011-07-20,11
"4719",2011-07-20,12
"4720",2011-07-20,13
"4721",2011-07-20,14
"4722",2011-07-20,15
"4723",2011-07-20,16
"4724",2011-07-20,17
"4725",2011-07-20,18
"4726",2011-07-20,19
"4727",2011-07-20,20
"4728",2011-07-20,21
"4729",2011-07-20,22
"4730",2011-07-20,23
"4731",2011-07-21,0
"4732",2011-07-21,1
"4733",2011-07-21,2
"4734",2011-07-21,3
"4735",2011-07-21,4
"4736",2011-07-21,5
"4737",2011-07-21,6
"4738",2011-07-21,7
"4739",2011-07-21,8
"4740",2011-07-21,9
"4741",2011-07-21,10
"4742",2011-07-21,11
"4743",2011-07-21,12
"4744",2011-07-21,13
"4745",2011-07-21,14
"4746",2011-07-21,15
"4747",2011-07-21,16
"4748",2011-07-21,17
"4749",2011-07-21,18
"4750",2011-07-21,19
"4751",2011-07-21,20
"4752",2011-07-21,21
"4753",2011-07-21,22
"4754",2011-07-21,23
"4755",2011-07-22,0
"4756",2011-07-22,1
"4757",2011-07-22,2
"4758",2011-07-22,3
"4759",2011-07-22,4
"4760",2011-07-22,5
"4761",2011-07-22,6
"4762",2011-07-22,7
"4763",2011-07-22,8
"4764",2011-07-22,9
"4765",2011-07-22,10
"4766",2011-07-22,11
"4767",2011-07-22,12
"4768",2011-07-22,13
"4769",2011-07-22,14
"4770",2011-07-22,15
"4771",2011-07-22,16
"4772",2011-07-22,17
"4773",2011-07-22,18
"4774",2011-07-22,19
"4775",2011-07-22,20
"4776",2011-07-22,21
"4777",2011-07-22,22
"4778",2011-07-22,23
"4779",2011-07-23,0
"4780",2011-07-23,1
"4781",2011-07-23,2
"4782",2011-07-23,3
"4783",2011-07-23,4
"4784",2011-07-23,5
"4785",2011-07-23,6
"4786",2011-07-23,7
"4787",2011-07-23,8
"4788",2011-07-23,9
"4789",2011-07-23,10
"4790",2011-07-23,11
"4791",2011-07-23,12
"4792",2011-07-23,13
"4793",2011-07-23,14
"4794",2011-07-23,15
"4795",2011-07-23,16
"4796",2011-07-23,17
"4797",2011-07-23,18
"4798",2011-07-23,19
"4799",2011-07-23,20
"4800",2011-07-23,21
"4801",2011-07-23,22
"4802",2011-07-23,23
"4803",2011-07-24,0
"4804",2011-07-24,1
"4805",2011-07-24,2
"4806",2011-07-24,3
"4807",2011-07-24,4
"4808",2011-07-24,5
"4809",2011-07-24,6
"4810",2011-07-24,7
"4811",2011-07-24,8
"4812",2011-07-24,9
"4813",2011-07-24,10
"4814",2011-07-24,11
"4815",2011-07-24,12
"4816",2011-07-24,13
"4817",2011-07-24,14
"4818",2011-07-24,15
"4819",2011-07-24,16
"4820",2011-07-24,17
"4821",2011-07-24,18
"4822",2011-07-24,19
"4823",2011-07-24,20
"4824",2011-07-24,21
"4825",2011-07-24,22
"4826",2011-07-24,23
"4827",2011-07-25,0
"4828",2011-07-25,1
"4829",2011-07-25,2
"4830",2011-07-25,3
"4831",2011-07-25,4
"4832",2011-07-25,5
"4833",2011-07-25,6
"4834",2011-07-25,7
"4835",2011-07-25,8
"4836",2011-07-25,9
"4837",2011-07-25,10
"4838",2011-07-25,11
"4839",2011-07-25,12
"4840",2011-07-25,13
"4841",2011-07-25,14
"4842",2011-07-25,15
"4843",2011-07-25,16
"4844",2011-07-25,17
"4845",2011-07-25,18
"4846",2011-07-25,19
"4847",2011-07-25,20
"4848",2011-07-25,21
"4849",2011-07-25,22
"4850",2011-07-25,23
"4851",2011-07-26,0
"4852",2011-07-26,1
"4853",2011-07-26,2
"4854",2011-07-26,3
"4855",2011-07-26,4
"4856",2011-07-26,5
"4857",2011-07-26,6
"4858",2011-07-26,7
"4859",2011-07-26,8
"4860",2011-07-26,9
"4861",2011-07-26,10
"4862",2011-07-26,11
"4863",2011-07-26,12
"4864",2011-07-26,13
"4865",2011-07-26,14
"4866",2011-07-26,15
"4867",2011-07-26,16
"4868",2011-07-26,17
"4869",2011-07-26,18
"4870",2011-07-26,19
"4871",2011-07-26,20
"4872",2011-07-26,21
"4873",2011-07-26,22
"4874",2011-07-26,23
"4875",2011-07-27,0
"4876",2011-07-27,1
"4877",2011-07-27,2
"4878",2011-07-27,3
"4879",2011-07-27,4
"4880",2011-07-27,5
"4881",2011-07-27,6
"4882",2011-07-27,7
"4883",2011-07-27,8
"4884",2011-07-27,9
"4885",2011-07-27,10
"4886",2011-07-27,11
"4887",2011-07-27,12
"4888",2011-07-27,13
"4889",2011-07-27,14
"4890",2011-07-27,15
"4891",2011-07-27,16
"4892",2011-07-27,17
"4893",2011-07-27,18
"4894",2011-07-27,19
"4895",2011-07-27,20
"4896",2011-07-27,21
"4897",2011-07-27,22
"4898",2011-07-27,23
"4899",2011-07-28,0
"4900",2011-07-28,1
"4901",2011-07-28,2
"4902",2011-07-28,3
"4903",2011-07-28,4
"4904",2011-07-28,5
"4905",2011-07-28,6
"4906",2011-07-28,7
"4907",2011-07-28,8
"4908",2011-07-28,9
"4909",2011-07-28,10
"4910",2011-07-28,11
"4911",2011-07-28,12
"4912",2011-07-28,13
"4913",2011-07-28,14
"4914",2011-07-28,15
"4915",2011-07-28,16
"4916",2011-07-28,17
"4917",2011-07-28,18
"4918",2011-07-28,19
"4919",2011-07-28,20
"4920",2011-07-28,21
"4921",2011-07-28,22
"4922",2011-07-28,23
"4923",2011-07-29,0
"4924",2011-07-29,1
"4925",2011-07-29,2
"4926",2011-07-29,3
"4927",2011-07-29,4
"4928",2011-07-29,5
"4929",2011-07-29,6
"4930",2011-07-29,7
"4931",2011-07-29,8
"4932",2011-07-29,9
"4933",2011-07-29,10
"4934",2011-07-29,11
"4935",2011-07-29,12
"4936",2011-07-29,13
"4937",2011-07-29,14
"4938",2011-07-29,15
"4939",2011-07-29,16
"4940",2011-07-29,17
"4941",2011-07-29,18
"4942",2011-07-29,19
"4943",2011-07-29,20
"4944",2011-07-29,21
"4945",2011-07-29,22
"4946",2011-07-29,23
"4947",2011-07-30,0
"4948",2011-07-30,1
"4949",2011-07-30,2
"4950",2011-07-30,3
"4951",2011-07-30,4
"4952",2011-07-30,5
"4953",2011-07-30,6
"4954",2011-07-30,7
"4955",2011-07-30,8
"4956",2011-07-30,9
"4957",2011-07-30,10
"4958",2011-07-30,11
"4959",2011-07-30,12
"4960",2011-07-30,13
"4961",2011-07-30,14
"4962",2011-07-30,15
"4963",2011-07-30,16
"4964",2011-07-30,17
"4965",2011-07-30,18
"4966",2011-07-30,19
"4967",2011-07-30,20
"4968",2011-07-30,21
"4969",2011-07-30,22
"4970",2011-07-30,23
"4971",2011-07-31,0
"4972",2011-07-31,1
"4973",2011-07-31,2
"4974",2011-07-31,3
"4975",2011-07-31,4
"4976",2011-07-31,5
"4977",2011-07-31,6
"4978",2011-07-31,7
"4979",2011-07-31,8
"4980",2011-07-31,9
"4981",2011-07-31,10
"4982",2011-07-31,11
"4983",2011-07-31,12
"4984",2011-07-31,13
"4985",2011-07-31,14
"4986",2011-07-31,15
"4987",2011-07-31,16
"4988",2011-07-31,17
"4989",2011-07-31,18
"4990",2011-07-31,19
"4991",2011-07-31,20
"4992",2011-07-31,21
"4993",2011-07-31,22
"4994",2011-07-31,23
"4995",2011-08-01,0
"4996",2011-08-01,1
"4997",2011-08-01,2
"4998",2011-08-01,3
"4999",2011-08-01,4
"5000",2011-08-01,5
"5001",2011-08-01,6
"5002",2011-08-01,7
"5003",2011-08-01,8
"5004",2011-08-01,9
"5005",2011-08-01,10
"5006",2011-08-01,11
"5007",2011-08-01,12
"5008",2011-08-01,13
"5009",2011-08-01,14
"5010",2011-08-01,15
"5011",2011-08-01,16
"5012",2011-08-01,17
"5013",2011-08-01,18
"5014",2011-08-01,19
"5015",2011-08-01,20
"5016",2011-08-01,21
"5017",2011-08-01,22
"5018",2011-08-01,23
"5019",2011-08-02,0
"5020",2011-08-02,1
"5021",2011-08-02,2
"5022",2011-08-02,3
"5023",2011-08-02,4
"5024",2011-08-02,5
"5025",2011-08-02,6
"5026",2011-08-02,7
"5027",2011-08-02,8
"5028",2011-08-02,9
"5029",2011-08-02,10
"5030",2011-08-02,11
"5031",2011-08-02,12
"5032",2011-08-02,13
"5033",2011-08-02,14
"5034",2011-08-02,15
"5035",2011-08-02,16
"5036",2011-08-02,17
"5037",2011-08-02,18
"5038",2011-08-02,19
"5039",2011-08-02,20
"5040",2011-08-02,21
"5041",2011-08-02,22
"5042",2011-08-02,23
"5043",2011-08-03,0
"5044",2011-08-03,1
"5045",2011-08-03,2
"5046",2011-08-03,3
"5047",2011-08-03,4
"5048",2011-08-03,5
"5049",2011-08-03,6
"5050",2011-08-03,7
"5051",2011-08-03,8
"5052",2011-08-03,9
"5053",2011-08-03,10
"5054",2011-08-03,11
"5055",2011-08-03,12
"5056",2011-08-03,13
"5057",2011-08-03,14
"5058",2011-08-03,15
"5059",2011-08-03,16
"5060",2011-08-03,17
"5061",2011-08-03,18
"5062",2011-08-03,19
"5063",2011-08-03,20
"5064",2011-08-03,21
"5065",2011-08-03,22
"5066",2011-08-03,23
"5067",2011-08-04,0
"5068",2011-08-04,1
"5069",2011-08-04,2
"5070",2011-08-04,3
"5071",2011-08-04,4
"5072",2011-08-04,5
"5073",2011-08-04,6
"5074",2011-08-04,7
"5075",2011-08-04,8
"5076",2011-08-04,9
"5077",2011-08-04,10
"5078",2011-08-04,11
"5079",2011-08-04,12
"5080",2011-08-04,13
"5081",2011-08-04,14
"5082",2011-08-04,15
"5083",2011-08-04,16
"5084",2011-08-04,17
"5085",2011-08-04,18
"5086",2011-08-04,19
"5087",2011-08-04,20
"5088",2011-08-04,21
"5089",2011-08-04,22
"5090",2011-08-04,23
"5091",2011-08-05,0
"5092",2011-08-05,1
"5093",2011-08-05,2
"5094",2011-08-05,3
"5095",2011-08-05,4
"5096",2011-08-05,5
"5097",2011-08-05,6
"5098",2011-08-05,7
"5099",2011-08-05,8
"5100",2011-08-05,9
"5101",2011-08-05,10
"5102",2011-08-05,11
"5103",2011-08-05,12
"5104",2011-08-05,13
"5105",2011-08-05,14
"5106",2011-08-05,15
"5107",2011-08-05,16
"5108",2011-08-05,17
"5109",2011-08-05,18
"5110",2011-08-05,19
"5111",2011-08-05,20
"5112",2011-08-05,21
"5113",2011-08-05,22
"5114",2011-08-05,23
"5115",2011-08-06,0
"5116",2011-08-06,1
"5117",2011-08-06,2
"5118",2011-08-06,3
"5119",2011-08-06,4
"5120",2011-08-06,5
"5121",2011-08-06,6
"5122",2011-08-06,7
"5123",2011-08-06,8
"5124",2011-08-06,9
"5125",2011-08-06,10
"5126",2011-08-06,11
"5127",2011-08-06,12
"5128",2011-08-06,13
"5129",2011-08-06,14
"5130",2011-08-06,15
"5131",2011-08-06,16
"5132",2011-08-06,17
"5133",2011-08-06,18
"5134",2011-08-06,19
"5135",2011-08-06,20
"5136",2011-08-06,21
"5137",2011-08-06,22
"5138",2011-08-06,23
"5139",2011-08-07,0
"5140",2011-08-07,1
"5141",2011-08-07,2
"5142",2011-08-07,3
"5143",2011-08-07,4
"5144",2011-08-07,5
"5145",2011-08-07,6
"5146",2011-08-07,7
"5147",2011-08-07,8
"5148",2011-08-07,9
"5149",2011-08-07,10
"5150",2011-08-07,11
"5151",2011-08-07,12
"5152",2011-08-07,13
"5153",2011-08-07,14
"5154",2011-08-07,15
"5155",2011-08-07,16
"5156",2011-08-07,17
"5157",2011-08-07,18
"5158",2011-08-07,19
"5159",2011-08-07,20
"5160",2011-08-07,21
"5161",2011-08-07,22
"5162",2011-08-07,23
"5163",2011-08-08,0
"5164",2011-08-08,1
"5165",2011-08-08,2
"5166",2011-08-08,3
"5167",2011-08-08,4
"5168",2011-08-08,5
"5169",2011-08-08,6
"5170",2011-08-08,7
"5171",2011-08-08,8
"5172",2011-08-08,9
"5173",2011-08-08,10
"5174",2011-08-08,11
"5175",2011-08-08,12
"5176",2011-08-08,13
"5177",2011-08-08,14
"5178",2011-08-08,15
"5179",2011-08-08,16
"5180",2011-08-08,17
"5181",2011-08-08,18
"5182",2011-08-08,19
"5183",2011-08-08,20
"5184",2011-08-08,21
"5185",2011-08-08,22
"5186",2011-08-08,23
"5187",2011-08-09,0
"5188",2011-08-09,1
"5189",2011-08-09,2
"5190",2011-08-09,3
"5191",2011-08-09,4
"5192",2011-08-09,5
"5193",2011-08-09,6
"5194",2011-08-09,7
"5195",2011-08-09,8
"5196",2011-08-09,9
"5197",2011-08-09,10
"5198",2011-08-09,11
"5199",2011-08-09,12
"5200",2011-08-09,13
"5201",2011-08-09,14
"5202",2011-08-09,15
"5203",2011-08-09,16
"5204",2011-08-09,17
"5205",2011-08-09,18
"5206",2011-08-09,19
"5207",2011-08-09,20
"5208",2011-08-09,21
"5209",2011-08-09,22
"5210",2011-08-09,23
"5211",2011-08-10,0
"5212",2011-08-10,1
"5213",2011-08-10,2
"5214",2011-08-10,3
"5215",2011-08-10,4
"5216",2011-08-10,5
"5217",2011-08-10,6
"5218",2011-08-10,7
"5219",2011-08-10,8
"5220",2011-08-10,9
"5221",2011-08-10,10
"5222",2011-08-10,11
"5223",2011-08-10,12
"5224",2011-08-10,13
"5225",2011-08-10,14
"5226",2011-08-10,15
"5227",2011-08-10,16
"5228",2011-08-10,17
"5229",2011-08-10,18
"5230",2011-08-10,19
"5231",2011-08-10,20
"5232",2011-08-10,21
"5233",2011-08-10,22
"5234",2011-08-10,23
"5235",2011-08-11,0
"5236",2011-08-11,1
"5237",2011-08-11,2
"5238",2011-08-11,3
"5239",2011-08-11,4
"5240",2011-08-11,5
"5241",2011-08-11,6
"5242",2011-08-11,7
"5243",2011-08-11,8
"5244",2011-08-11,9
"5245",2011-08-11,10
"5246",2011-08-11,11
"5247",2011-08-11,12
"5248",2011-08-11,13
"5249",2011-08-11,14
"5250",2011-08-11,15
"5251",2011-08-11,16
"5252",2011-08-11,17
"5253",2011-08-11,18
"5254",2011-08-11,19
"5255",2011-08-11,20
"5256",2011-08-11,21
"5257",2011-08-11,22
"5258",2011-08-11,23
"5259",2011-08-12,0
"5260",2011-08-12,1
"5261",2011-08-12,2
"5262",2011-08-12,3
"5263",2011-08-12,4
"5264",2011-08-12,5
"5265",2011-08-12,6
"5266",2011-08-12,7
"5267",2011-08-12,8
"5268",2011-08-12,9
"5269",2011-08-12,10
"5270",2011-08-12,11
"5271",2011-08-12,12
"5272",2011-08-12,13
"5273",2011-08-12,14
"5274",2011-08-12,15
"5275",2011-08-12,16
"5276",2011-08-12,17
"5277",2011-08-12,18
"5278",2011-08-12,19
"5279",2011-08-12,20
"5280",2011-08-12,21
"5281",2011-08-12,22
"5282",2011-08-12,23
"5283",2011-08-13,0
"5284",2011-08-13,1
"5285",2011-08-13,2
"5286",2011-08-13,3
"5287",2011-08-13,4
"5288",2011-08-13,5
"5289",2011-08-13,6
"5290",2011-08-13,7
"5291",2011-08-13,8
"5292",2011-08-13,9
"5293",2011-08-13,10
"5294",2011-08-13,11
"5295",2011-08-13,12
"5296",2011-08-13,13
"5297",2011-08-13,14
"5298",2011-08-13,15
"5299",2011-08-13,16
"5300",2011-08-13,17
"5301",2011-08-13,18
"5302",2011-08-13,19
"5303",2011-08-13,20
"5304",2011-08-13,21
"5305",2011-08-13,22
"5306",2011-08-13,23
"5307",2011-08-14,0
"5308",2011-08-14,1
"5309",2011-08-14,2
"5310",2011-08-14,3
"5311",2011-08-14,4
"5312",2011-08-14,5
"5313",2011-08-14,6
"5314",2011-08-14,7
"5315",2011-08-14,8
"5316",2011-08-14,9
"5317",2011-08-14,10
"5318",2011-08-14,11
"5319",2011-08-14,12
"5320",2011-08-14,13
"5321",2011-08-14,14
"5322",2011-08-14,15
"5323",2011-08-14,16
"5324",2011-08-14,17
"5325",2011-08-14,18
"5326",2011-08-14,19
"5327",2011-08-14,20
"5328",2011-08-14,21
"5329",2011-08-14,22
"5330",2011-08-14,23
"5331",2011-08-15,0
"5332",2011-08-15,1
"5333",2011-08-15,2
"5334",2011-08-15,3
"5335",2011-08-15,4
"5336",2011-08-15,5
"5337",2011-08-15,6
"5338",2011-08-15,7
"5339",2011-08-15,8
"5340",2011-08-15,9
"5341",2011-08-15,10
"5342",2011-08-15,11
"5343",2011-08-15,12
"5344",2011-08-15,13
"5345",2011-08-15,14
"5346",2011-08-15,15
"5347",2011-08-15,16
"5348",2011-08-15,17
"5349",2011-08-15,18
"5350",2011-08-15,19
"5351",2011-08-15,20
"5352",2011-08-15,21
"5353",2011-08-15,22
"5354",2011-08-15,23
"5355",2011-08-16,0
"5356",2011-08-16,1
"5357",2011-08-16,2
"5358",2011-08-16,3
"5359",2011-08-16,4
"5360",2011-08-16,5
"5361",2011-08-16,6
"5362",2011-08-16,7
"5363",2011-08-16,8
"5364",2011-08-16,9
"5365",2011-08-16,10
"5366",2011-08-16,11
"5367",2011-08-16,12
"5368",2011-08-16,13
"5369",2011-08-16,14
"5370",2011-08-16,15
"5371",2011-08-16,16
"5372",2011-08-16,17
"5373",2011-08-16,18
"5374",2011-08-16,19
"5375",2011-08-16,20
"5376",2011-08-16,21
"5377",2011-08-16,22
"5378",2011-08-16,23
"5379",2011-08-17,0
"5380",2011-08-17,1
"5381",2011-08-17,2
"5382",2011-08-17,3
"5383",2011-08-17,4
"5384",2011-08-17,5
"5385",2011-08-17,6
"5386",2011-08-17,7
"5387",2011-08-17,8
"5388",2011-08-17,9
"5389",2011-08-17,10
"5390",2011-08-17,11
"5391",2011-08-17,12
"5392",2011-08-17,13
"5393",2011-08-17,14
"5394",2011-08-17,15
"5395",2011-08-17,16
"5396",2011-08-17,17
"5397",2011-08-17,18
"5398",2011-08-17,19
"5399",2011-08-17,20
"5400",2011-08-17,21
"5401",2011-08-17,22
"5402",2011-08-17,23
"5403",2011-08-18,0
"5404",2011-08-18,1
"5405",2011-08-18,2
"5406",2011-08-18,3
"5407",2011-08-18,4
"5408",2011-08-18,5
"5409",2011-08-18,6
"5410",2011-08-18,7
"5411",2011-08-18,8
"5412",2011-08-18,9
"5413",2011-08-18,10
"5414",2011-08-18,11
"5415",2011-08-18,12
"5416",2011-08-18,13
"5417",2011-08-18,14
"5418",2011-08-18,15
"5419",2011-08-18,16
"5420",2011-08-18,17
"5421",2011-08-18,18
"5422",2011-08-18,19
"5423",2011-08-18,20
"5424",2011-08-18,21
"5425",2011-08-18,22
"5426",2011-08-18,23
"5427",2011-08-19,0
"5428",2011-08-19,1
"5429",2011-08-19,2
"5430",2011-08-19,3
"5431",2011-08-19,4
"5432",2011-08-19,5
"5433",2011-08-19,6
"5434",2011-08-19,7
"5435",2011-08-19,8
"5436",2011-08-19,9
"5437",2011-08-19,10
"5438",2011-08-19,11
"5439",2011-08-19,12
"5440",2011-08-19,13
"5441",2011-08-19,14
"5442",2011-08-19,15
"5443",2011-08-19,16
"5444",2011-08-19,17
"5445",2011-08-19,18
"5446",2011-08-19,19
"5447",2011-08-19,20
"5448",2011-08-19,21
"5449",2011-08-19,22
"5450",2011-08-19,23
"5451",2011-08-20,0
"5452",2011-08-20,1
"5453",2011-08-20,2
"5454",2011-08-20,3
"5455",2011-08-20,4
"5456",2011-08-20,5
"5457",2011-08-20,6
"5458",2011-08-20,7
"5459",2011-08-20,8
"5460",2011-08-20,9
"5461",2011-08-20,10
"5462",2011-08-20,11
"5463",2011-08-20,12
"5464",2011-08-20,13
"5465",2011-08-20,14
"5466",2011-08-20,15
"5467",2011-08-20,16
"5468",2011-08-20,17
"5469",2011-08-20,18
"5470",2011-08-20,19
"5471",2011-08-20,20
"5472",2011-08-20,21
"5473",2011-08-20,22
"5474",2011-08-20,23
"5475",2011-08-21,0
"5476",2011-08-21,1
"5477",2011-08-21,2
"5478",2011-08-21,3
"5479",2011-08-21,4
"5480",2011-08-21,5
"5481",2011-08-21,6
"5482",2011-08-21,7
"5483",2011-08-21,8
"5484",2011-08-21,9
"5485",2011-08-21,10
"5486",2011-08-21,11
"5487",2011-08-21,12
"5488",2011-08-21,13
"5489",2011-08-21,14
"5490",2011-08-21,15
"5491",2011-08-21,16
"5492",2011-08-21,17
"5493",2011-08-21,18
"5494",2011-08-21,19
"5495",2011-08-21,20
"5496",2011-08-21,21
"5497",2011-08-21,22
"5498",2011-08-21,23
"5499",2011-08-22,0
"5500",2011-08-22,1
"5501",2011-08-22,2
"5502",2011-08-22,3
"5503",2011-08-22,4
"5504",2011-08-22,5
"5505",2011-08-22,6
"5506",2011-08-22,7
"5507",2011-08-22,8
"5508",2011-08-22,9
"5509",2011-08-22,10
"5510",2011-08-22,11
"5511",2011-08-22,12
"5512",2011-08-22,13
"5513",2011-08-22,14
"5514",2011-08-22,15
"5515",2011-08-22,16
"5516",2011-08-22,17
"5517",2011-08-22,18
"5518",2011-08-22,19
"5519",2011-08-22,20
"5520",2011-08-22,21
"5521",2011-08-22,22
"5522",2011-08-22,23
"5523",2011-08-23,0
"5524",2011-08-23,1
"5525",2011-08-23,2
"5526",2011-08-23,3
"5527",2011-08-23,4
"5528",2011-08-23,5
"5529",2011-08-23,6
"5530",2011-08-23,7
"5531",2011-08-23,8
"5532",2011-08-23,9
"5533",2011-08-23,10
"5534",2011-08-23,11
"5535",2011-08-23,12
"5536",2011-08-23,13
"5537",2011-08-23,14
"5538",2011-08-23,15
"5539",2011-08-23,16
"5540",2011-08-23,17
"5541",2011-08-23,18
"5542",2011-08-23,19
"5543",2011-08-23,20
"5544",2011-08-23,21
"5545",2011-08-23,22
"5546",2011-08-23,23
"5547",2011-08-24,0
"5548",2011-08-24,1
"5549",2011-08-24,2
"5550",2011-08-24,3
"5551",2011-08-24,4
"5552",2011-08-24,5
"5553",2011-08-24,6
"5554",2011-08-24,7
"5555",2011-08-24,8
"5556",2011-08-24,9
"5557",2011-08-24,10
"5558",2011-08-24,11
"5559",2011-08-24,12
"5560",2011-08-24,13
"5561",2011-08-24,14
"5562",2011-08-24,15
"5563",2011-08-24,16
"5564",2011-08-24,17
"5565",2011-08-24,18
"5566",2011-08-24,19
"5567",2011-08-24,20
"5568",2011-08-24,21
"5569",2011-08-24,22
"5570",2011-08-24,23
"5571",2011-08-25,0
"5572",2011-08-25,1
"5573",2011-08-25,2
"5574",2011-08-25,3
"5575",2011-08-25,4
"5576",2011-08-25,5
"5577",2011-08-25,6
"5578",2011-08-25,7
"5579",2011-08-25,8
"5580",2011-08-25,9
"5581",2011-08-25,10
"5582",2011-08-25,11
"5583",2011-08-25,12
"5584",2011-08-25,13
"5585",2011-08-25,14
"5586",2011-08-25,15
"5587",2011-08-25,16
"5588",2011-08-25,17
"5589",2011-08-25,18
"5590",2011-08-25,19
"5591",2011-08-25,20
"5592",2011-08-25,21
"5593",2011-08-25,22
"5594",2011-08-25,23
"5595",2011-08-26,0
"5596",2011-08-26,1
"5597",2011-08-26,2
"5598",2011-08-26,3
"5599",2011-08-26,4
"5600",2011-08-26,5
"5601",2011-08-26,6
"5602",2011-08-26,7
"5603",2011-08-26,8
"5604",2011-08-26,9
"5605",2011-08-26,10
"5606",2011-08-26,11
"5607",2011-08-26,12
"5608",2011-08-26,13
"5609",2011-08-26,14
"5610",2011-08-26,15
"5611",2011-08-26,16
"5612",2011-08-26,17
"5613",2011-08-26,18
"5614",2011-08-26,19
"5615",2011-08-26,20
"5616",2011-08-26,21
"5617",2011-08-26,22
"5618",2011-08-26,23
"5619",2011-08-27,0
"5620",2011-08-27,1
"5621",2011-08-27,2
"5622",2011-08-27,3
"5623",2011-08-27,4
"5624",2011-08-27,5
"5625",2011-08-27,6
"5626",2011-08-27,7
"5627",2011-08-27,8
"5628",2011-08-27,9
"5629",2011-08-27,10
"5630",2011-08-27,11
"5631",2011-08-27,12
"5632",2011-08-27,13
"5633",2011-08-27,14
"5634",2011-08-27,15
"5635",2011-08-27,16
"5636",2011-08-27,17
"5637",2011-08-28,7
"5638",2011-08-28,8
"5639",2011-08-28,9
"5640",2011-08-28,10
"5641",2011-08-28,11
"5642",2011-08-28,12
"5643",2011-08-28,13
"5644",2011-08-28,14
"5645",2011-08-28,15
"5646",2011-08-28,16
"5647",2011-08-28,17
"5648",2011-08-28,18
"5649",2011-08-28,19
"5650",2011-08-28,20
"5651",2011-08-28,21
"5652",2011-08-28,22
"5653",2011-08-28,23
"5654",2011-08-29,0
"5655",2011-08-29,1
"5656",2011-08-29,2
"5657",2011-08-29,3
"5658",2011-08-29,4
"5659",2011-08-29,5
"5660",2011-08-29,6
"5661",2011-08-29,7
"5662",2011-08-29,8
"5663",2011-08-29,9
"5664",2011-08-29,10
"5665",2011-08-29,11
"5666",2011-08-29,12
"5667",2011-08-29,13
"5668",2011-08-29,14
"5669",2011-08-29,15
"5670",2011-08-29,16
"5671",2011-08-29,17
"5672",2011-08-29,18
"5673",2011-08-29,19
"5674",2011-08-29,20
"5675",2011-08-29,21
"5676",2011-08-29,22
"5677",2011-08-29,23
"5678",2011-08-30,0
"5679",2011-08-30,1
"5680",2011-08-30,2
"5681",2011-08-30,3
"5682",2011-08-30,4
"5683",2011-08-30,5
"5684",2011-08-30,6
"5685",2011-08-30,7
"5686",2011-08-30,8
"5687",2011-08-30,9
"5688",2011-08-30,10
"5689",2011-08-30,11
"5690",2011-08-30,12
"5691",2011-08-30,13
"5692",2011-08-30,14
"5693",2011-08-30,15
"5694",2011-08-30,16
"5695",2011-08-30,17
"5696",2011-08-30,18
"5697",2011-08-30,19
"5698",2011-08-30,20
"5699",2011-08-30,21
"5700",2011-08-30,22
"5701",2011-08-30,23
"5702",2011-08-31,0
"5703",2011-08-31,1
